# sequence id_previous t_previous id_current t_current
02 3841 22 4048 23
02 3842 22 4049 23
02 3843 22 4050 23
02 3844 22 4051 23
02 3845 22 4052 23
02 3846 22 4053 23
02 3847 22 4054 23
02 3848 22 4055 23
02 3849 22 4056 23
02 3850 22 4057 23
02 3851 22 4058 23
02 3852 22 4059 23
02 3853 22 4060 23
02 3854 22 4061 23
02 3855 22 4062 23
02 3856 22 4063 23
02 3857 22 4064 23
02 3858 22 4065 23
02 3859 22 4066 23
02 3860 22 4067 23
02 3861 22 4068 23
02 3862 22 4069 23
02 3863 22 4070 23
02 3864 22 4071 23
02 3865 22 4072 23
02 3866 22 4073 23
02 3867 22 4074 23
02 3868 22 4075 23
02 3869 22 4076 23
02 3870 22 4077 23
02 3871 22 4078 23
02 3872 22 4079 23
02 3873 22 4080 23
02 3874 22 4081 23
02 3875 23 4082 24
02 3876 23 4083 24
02 3877 23 4085 24
02 3877 23 4086 24
02 3878 23 4087 24
02 3879 23 4088 24
02 3880 23 4089 24
02 3881 23 4090 24
02 3882 23 4091 24
02 3883 23 4092 24
02 3884 23 4093 24
02 3885 23 4094 24
02 3886 23 4095 24
02 3887 23 4096 24
02 3888 23 4097 24
02 3889 23 4098 24
02 3890 23 4099 24
02 3891 23 4100 24
02 3892 23 4101 24
02 3893 23 4102 24
02 3894 23 4103 24
02 3895 23 4104 24
02 3896 23 4105 24
02 3897 23 4106 24
02 3898 23 4107 24
02 3899 23 4108 24
02 3900 23 4109 24
02 3901 23 4110 24
02 3902 23 4111 24
02 3903 23 4112 24
02 3904 23 4113 24
02 3905 23 4114 24
02 3905 23 4115 24
02 3906 23 4116 24
02 3907 23 4117 24
02 3908 23 4118 24
02 3909 23 4119 24
02 3910 23 4120 24
02 3911 23 4121 24
02 3912 23 4122 24
02 3913 23 4123 24
02 3914 23 4124 24
02 3915 23 4125 24
02 3916 23 4126 24
02 3917 23 4127 24
02 3918 23 4128 24
02 3920 23 4129 24
02 3921 23 4130 24
02 3922 23 4131 24
02 3923 23 4132 24
02 3924 23 4133 24
02 3925 23 4134 24
02 3926 23 4135 24
02 3927 23 4136 24
02 3928 23 4137 24
02 3929 23 4138 24
02 3930 23 4139 24
02 3931 23 4140 24
02 3932 23 4141 24
02 3933 23 4142 24
02 3934 23 4143 24
02 3935 23 4144 24
02 3936 23 4145 24
02 3937 23 4146 24
02 3938 23 4147 24
02 3939 23 4148 24
02 3940 23 4149 24
02 3941 23 4150 24
02 3942 23 4151 24
02 3943 23 4152 24
02 3944 23 4153 24
02 3945 23 4154 24
02 3946 23 4155 24
02 3947 23 4156 24
02 3948 23 4157 24
02 3949 23 4158 24
02 3950 23 4159 24
02 3951 23 4160 24
02 3952 23 4161 24
02 3953 23 4162 24
02 3954 23 4163 24
02 3955 23 4164 24
02 3956 23 4165 24
02 3957 23 4166 24
02 3958 23 4167 24
02 3959 23 4168 24
02 3960 23 4169 24
02 3961 23 4170 24
02 3962 23 4171 24
02 3963 23 4172 24
02 3964 23 4173 24
02 3965 23 4174 24
02 3966 23 4175 24
02 3967 23 4176 24
02 3968 23 4177 24
02 3969 23 4178 24
02 3970 23 4179 24
02 3971 23 4180 24
02 3972 23 4181 24
02 3973 23 4182 24
02 3974 23 4183 24
02 3975 23 4184 24
02 3976 23 4185 24
02 3977 23 4186 24
02 3978 23 4187 24
02 3979 23 4188 24
02 3980 23 4189 24
02 3981 23 4190 24
02 3982 23 4191 24
02 3983 23 4192 24
02 3984 23 4193 24
02 3985 23 4194 24
02 3986 23 4195 24
02 3987 23 4196 24
02 3988 23 4197 24
02 3989 23 4198 24
02 3990 23 4199 24
02 3991 23 4200 24
02 3992 23 4201 24
02 3993 23 4202 24
02 3994 23 4203 24
02 3995 23 4204 24
02 3996 23 4205 24
02 3997 23 4206 24
02 3998 23 4207 24
02 3999 23 4208 24
02 4000 23 4209 24
02 4001 23 4210 24
02 4002 23 4211 24
02 4003 23 4212 24
02 4004 23 4213 24
02 4005 23 4214 24
02 4006 23 4215 24
02 4007 23 4216 24
02 4008 23 4217 24
02 4009 23 4218 24
02 4010 23 4219 24
02 4011 23 4220 24
02 4012 23 4221 24
02 4013 23 4222 24
02 4014 23 4223 24
02 4015 23 4224 24
02 4016 23 4225 24
02 4017 23 4226 24
02 4018 23 4227 24
02 4019 23 4228 24
02 4020 23 4229 24
02 4021 23 4230 24
02 4022 23 4231 24
02 4023 23 4232 24
02 4024 23 4233 24
02 4025 23 4234 24
02 4026 23 4235 24
02 4027 23 4236 24
02 4028 23 4237 24
02 4029 23 4238 24
02 4030 23 4239 24
02 4031 23 4240 24
02 4032 23 4241 24
02 4033 23 4242 24
02 4034 23 4243 24
02 4035 23 4244 24
02 4036 23 4245 24
02 4037 23 4246 24
02 4038 23 4247 24
02 4039 23 4248 24
02 4040 23 4249 24
02 4041 23 4250 24
02 4042 23 4251 24
02 4043 23 4252 24
02 4044 23 4253 24
02 4045 23 4254 24
02 4046 23 4255 24
02 4047 23 4256 24
02 4048 23 4257 24
02 4049 23 4258 24
02 4050 23 4259 24
02 4051 23 4260 24
02 4052 23 4261 24
02 4053 23 4262 24
02 4054 23 4263 24
02 4055 23 4264 24
02 4056 23 4265 24
02 4057 23 4266 24
02 4058 23 4267 24
02 4059 23 4268 24
02 4060 23 4269 24
02 4061 23 4270 24
02 4062 23 4271 24
02 4063 23 4272 24
02 4064 23 4273 24
02 4065 23 4274 24
02 4066 23 4275 24
02 4067 23 4276 24
02 4068 23 4277 24
02 4069 23 4278 24
02 4070 23 4279 24
02 4071 23 4280 24
02 4072 23 4281 24
02 4073 23 4282 24
02 4074 23 4283 24
02 4075 23 4284 24
02 4076 23 4285 24
02 4077 23 4286 24
02 4078 23 4287 24
02 4079 23 4288 24
02 4080 23 4289 24
02 4081 23 4290 24
02 4082 24 4291 25
02 4083 24 4292 25
02 4084 24 4293 25
02 4085 24 4294 25
02 4086 24 4295 25
02 4087 24 4296 25
02 4088 24 4297 25
02 4089 24 4298 25
02 4090 24 4299 25
02 4091 24 4300 25
02 4092 24 4301 25
02 4093 24 4302 25
02 4094 24 4303 25
02 4095 24 4304 25
02 4096 24 4305 25
02 4097 24 4306 25
02 4098 24 4307 25
02 4099 24 4308 25
02 4100 24 4309 25
02 4101 24 4310 25
02 4102 24 4311 25
02 4103 24 4312 25
02 4104 24 4313 25
02 4105 24 4314 25
02 4106 24 4315 25
02 4107 24 4316 25
02 4108 24 4317 25
02 4109 24 4318 25
02 4110 24 4319 25
02 4111 24 4320 25
02 4112 24 4321 25
02 4113 24 4322 25
02 4114 24 4323 25
02 4115 24 4324 25
02 4116 24 4325 25
02 4117 24 4326 25
02 4118 24 4327 25
02 4118 24 4330 25
02 4119 24 4328 25
02 4120 24 4329 25
02 4121 24 4331 25
02 4122 24 4332 25
02 4123 24 4333 25
02 4124 24 4334 25
02 4125 24 4335 25
02 4126 24 4336 25
02 4127 24 4337 25
02 4128 24 4338 25
02 4129 24 4339 25
02 4130 24 4340 25
02 4131 24 4341 25
02 4132 24 4342 25
02 4133 24 4343 25
02 4134 24 4344 25
02 4135 24 4345 25
02 4136 24 4346 25
02 4137 24 4347 25
02 4138 24 4348 25
02 4139 24 4349 25
02 4140 24 4350 25
02 4141 24 4351 25
02 4142 24 4352 25
02 4143 24 4353 25
02 4144 24 4354 25
02 4145 24 4355 25
02 4146 24 4356 25
02 4147 24 4357 25
02 4148 24 4358 25
02 4149 24 4359 25
02 4150 24 4360 25
02 4151 24 4361 25
02 4152 24 4362 25
02 4153 24 4363 25
02 4154 24 4364 25
02 4155 24 4365 25
02 4156 24 4366 25
02 4157 24 4367 25
02 4158 24 4368 25
02 4159 24 4369 25
02 4160 24 4370 25
02 4161 24 4371 25
02 4162 24 4372 25
02 4163 24 4373 25
02 4164 24 4374 25
02 4165 24 4375 25
02 4166 24 4376 25
02 4167 24 4377 25
02 4168 24 4378 25
02 4169 24 4379 25
02 4170 24 4380 25
02 4171 24 4381 25
02 4172 24 4382 25
02 4173 24 4383 25
02 4174 24 4384 25
02 4175 24 4385 25
02 4176 24 4386 25
02 4177 24 4387 25
02 4178 24 4388 25
02 4179 24 4389 25
02 4180 24 4390 25
02 4181 24 4391 25
02 4182 24 4392 25
02 4183 24 4393 25
02 4184 24 4394 25
02 4185 24 4395 25
02 4186 24 4396 25
02 4187 24 4397 25
02 4188 24 4398 25
02 4189 24 4399 25
02 4190 24 4400 25
02 4191 24 4401 25
02 4192 24 4402 25
02 4193 24 4403 25
02 4194 24 4404 25
02 4195 24 4405 25
02 4196 24 4406 25
02 4197 24 4407 25
02 4198 24 4408 25
02 4199 24 4409 25
02 4200 24 4410 25
02 4201 24 4411 25
02 4202 24 4412 25
02 4203 24 4413 25
02 4204 24 4414 25
02 4205 24 4415 25
02 4206 24 4416 25
02 4207 24 4417 25
02 4208 24 4418 25
02 4209 24 4419 25
02 4210 24 4420 25
02 4211 24 4421 25
02 4212 24 4422 25
02 4213 24 4423 25
02 4214 24 4424 25
02 4215 24 4425 25
02 4216 24 4426 25
02 4217 24 4427 25
02 4218 24 4428 25
02 4219 24 4429 25
02 4220 24 4430 25
02 4221 24 4431 25
02 4222 24 4432 25
02 4223 24 4433 25
02 4224 24 4434 25
02 4225 24 4435 25
02 4226 24 4436 25
02 4227 24 4437 25
02 4228 24 4438 25
02 4229 24 4439 25
02 4230 24 4440 25
02 4231 24 4441 25
02 4232 24 4442 25
02 4233 24 4443 25
02 4234 24 4444 25
02 4235 24 4445 25
02 4236 24 4446 25
02 4237 24 4447 25
02 4238 24 4448 25
02 4239 24 4449 25
02 4240 24 4450 25
02 4241 24 4451 25
02 4242 24 4452 25
02 4243 24 4453 25
02 4244 24 4454 25
02 4245 24 4455 25
02 4246 24 4456 25
02 4247 24 4457 25
02 4248 24 4458 25
02 4249 24 4459 25
02 4250 24 4460 25
02 4251 24 4461 25
02 4252 24 4462 25
02 4253 24 4463 25
02 4254 24 4464 25
02 4255 24 4465 25
02 4256 24 4466 25
02 4257 24 4467 25
02 4258 24 4468 25
02 4259 24 4469 25
02 4260 24 4470 25
02 4261 24 4471 25
02 4262 24 4472 25
02 4263 24 4473 25
02 4264 24 4474 25
02 4265 24 4475 25
02 4266 24 4476 25
02 4267 24 4477 25
02 4268 24 4478 25
02 4269 24 4479 25
02 4270 24 4480 25
02 4271 24 4481 25
02 4272 24 4482 25
02 4273 24 4483 25
02 4274 24 4484 25
02 4275 24 4485 25
02 4276 24 4486 25
02 4277 24 4487 25
02 4278 24 4488 25
02 4279 24 4489 25
02 4280 24 4490 25
02 4281 24 4491 25
02 4282 24 4492 25
02 4283 24 4493 25
02 4284 24 4494 25
02 4285 24 4495 25
02 4286 24 4496 25
02 4287 24 4497 25
02 4288 24 4498 25
02 4289 24 4499 25
02 4290 24 4500 25
02 4291 25 4501 26
02 4292 25 4502 26
02 4293 25 4503 26
02 4294 25 4504 26
02 4295 25 4505 26
02 4296 25 4506 26
02 4297 25 4507 26
02 4298 25 4508 26
02 4299 25 4509 26
02 4300 25 4510 26
02 4301 25 4511 26
02 4302 25 4512 26
02 4303 25 4513 26
02 4304 25 4514 26
02 4305 25 4515 26
02 4306 25 4516 26
02 4307 25 4517 26
02 4308 25 4518 26
02 4309 25 4519 26
02 4310 25 4520 26
02 4311 25 4521 26
02 4312 25 4522 26
02 4313 25 4523 26
02 4314 25 4524 26
02 4315 25 4525 26
02 4316 25 4526 26
02 4318 25 4527 26
02 4319 25 4528 26
02 4320 25 4529 26
02 4321 25 4530 26
02 4322 25 4531 26
02 4323 25 4532 26
02 4324 25 4533 26
02 4325 25 4534 26
02 4326 25 4535 26
02 4327 25 4536 26
02 4328 25 4537 26
02 4329 25 4538 26
02 4330 25 4539 26
02 4331 25 4540 26
02 4332 25 4541 26
02 4333 25 4542 26
02 4334 25 4543 26
02 4335 25 4544 26
02 4336 25 4545 26
02 4337 25 4546 26
02 4338 25 4547 26
02 4339 25 4548 26
02 4340 25 4549 26
02 4341 25 4550 26
02 4342 25 4551 26
02 4343 25 4552 26
02 4344 25 4553 26
02 4345 25 4554 26
02 4346 25 4555 26
02 4347 25 4556 26
02 4348 25 4557 26
02 4349 25 4558 26
02 4350 25 4559 26
02 4351 25 4560 26
02 4352 25 4561 26
02 4353 25 4562 26
02 4354 25 4563 26
02 4355 25 4564 26
02 4356 25 4565 26
02 4357 25 4566 26
02 4358 25 4567 26
02 4358 25 4568 26
02 4359 25 4569 26
02 4360 25 4570 26
02 4361 25 4571 26
02 4362 25 4572 26
02 4363 25 4573 26
02 4364 25 4574 26
02 4365 25 4575 26
02 4366 25 4576 26
02 4367 25 4577 26
02 4368 25 4578 26
02 4369 25 4579 26
02 4370 25 4580 26
02 4371 25 4581 26
02 4372 25 4582 26
02 4373 25 4583 26
02 4374 25 4584 26
02 4375 25 4585 26
02 4376 25 4586 26
02 4377 25 4587 26
02 4378 25 4588 26
02 4379 25 4589 26
02 4380 25 4590 26
02 4381 25 4591 26
02 4382 25 4592 26
02 4383 25 4593 26
02 4384 25 4594 26
02 4385 25 4595 26
02 4386 25 4596 26
02 4387 25 4597 26
02 4388 25 4598 26
02 4389 25 4599 26
02 4390 25 4600 26
02 4391 25 4601 26
02 4392 25 4602 26
02 4393 25 4603 26
02 4394 25 4604 26
02 4395 25 4605 26
02 4396 25 4606 26
02 4397 25 4607 26
02 4398 25 4608 26
02 4399 25 4609 26
02 4400 25 4610 26
02 4401 25 4611 26
02 4402 25 4612 26
02 4403 25 4613 26
02 4404 25 4614 26
02 4405 25 4615 26
02 4406 25 4616 26
02 4407 25 4617 26
02 4408 25 4618 26
02 4409 25 4619 26
02 4410 25 4620 26
02 4411 25 4621 26
02 4412 25 4622 26
02 4413 25 4623 26
02 4414 25 4624 26
02 4415 25 4625 26
02 4416 25 4626 26
02 4417 25 4627 26
02 4418 25 4628 26
02 4419 25 4629 26
02 4420 25 4630 26
02 4421 25 4631 26
02 4422 25 4632 26
02 4423 25 4633 26
02 4424 25 4634 26
02 4425 25 4635 26
02 4426 25 4636 26
02 4427 25 4637 26
02 4428 25 4638 26
02 4429 25 4639 26
02 4430 25 4640 26
02 4431 25 4641 26
02 4432 25 4642 26
02 4433 25 4643 26
02 4434 25 4644 26
02 4435 25 4645 26
02 4436 25 4646 26
02 4437 25 4647 26
02 4438 25 4648 26
02 4439 25 4649 26
02 4440 25 4650 26
02 4441 25 4651 26
02 4442 25 4652 26
02 4443 25 4653 26
02 4444 25 4654 26
02 4445 25 4655 26
02 4446 25 4656 26
02 4447 25 4657 26
02 4448 25 4658 26
02 4449 25 4659 26
02 4450 25 4660 26
02 4451 25 4661 26
02 4451 25 4662 26
02 4452 25 4663 26
02 4453 25 4664 26
02 4453 25 4665 26
02 4454 25 4666 26
02 4455 25 4667 26
02 4456 25 4668 26
02 4457 25 4669 26
02 4458 25 4670 26
02 4459 25 4671 26
02 4460 25 4672 26
02 4461 25 4673 26
02 4462 25 4674 26
02 4463 25 4675 26
02 4464 25 4676 26
02 4465 25 4677 26
02 4466 25 4678 26
02 4467 25 4679 26
02 4468 25 4680 26
02 4469 25 4681 26
02 4470 25 4682 26
02 4471 25 4683 26
02 4472 25 4684 26
02 4473 25 4685 26
02 4474 25 4686 26
02 4475 25 4687 26
02 4476 25 4688 26
02 4477 25 4689 26
02 4478 25 4690 26
02 4479 25 4691 26
02 4480 25 4692 26
02 4481 25 4693 26
02 4482 25 4694 26
02 4483 25 4695 26
02 4484 25 4696 26
02 4485 25 4697 26
02 4486 25 4698 26
02 4487 25 4699 26
02 4488 25 4700 26
02 4489 25 4701 26
02 4490 25 4702 26
02 4491 25 4703 26
02 4492 25 4704 26
02 4493 25 4705 26
02 4494 25 4706 26
02 4495 25 4707 26
02 4496 25 4708 26
02 4497 25 4709 26
02 4498 25 4710 26
02 4499 25 4711 26
02 4500 25 4712 26
02 4501 26 4713 27
02 4502 26 4714 27
02 4503 26 4715 27
02 4504 26 4716 27
02 4505 26 4717 27
02 4506 26 4718 27
02 4507 26 4719 27
02 4508 26 4720 27
02 4509 26 4721 27
02 4510 26 4722 27
02 4511 26 4723 27
02 4512 26 4724 27
02 4513 26 4725 27
02 4514 26 4726 27
02 4515 26 4727 27
02 4516 26 4728 27
02 4517 26 4729 27
02 4518 26 4730 27
02 4519 26 4731 27
02 4520 26 4732 27
02 4521 26 4733 27
02 4522 26 4734 27
02 4523 26 4735 27
02 4524 26 4736 27
02 4525 26 4737 27
02 4526 26 4738 27
02 4527 26 4739 27
02 4528 26 4740 27
02 4529 26 4741 27
02 4530 26 4742 27
02 4531 26 4743 27
02 4532 26 4744 27
02 4533 26 4745 27
02 4534 26 4746 27
02 4535 26 4747 27
02 4536 26 4748 27
02 4537 26 4749 27
02 4538 26 4750 27
02 4539 26 4751 27
02 4540 26 4752 27
02 4541 26 4753 27
02 4542 26 4754 27
02 4543 26 4755 27
02 4544 26 4756 27
02 4545 26 4757 27
02 4546 26 4758 27
02 4547 26 4759 27
02 4548 26 4760 27
02 4549 26 4761 27
02 4550 26 4762 27
02 4551 26 4763 27
02 4552 26 4764 27
02 4553 26 4765 27
02 4554 26 4766 27
02 4555 26 4767 27
02 4556 26 4768 27
02 4557 26 4769 27
02 4558 26 4770 27
02 4559 26 4771 27
02 4560 26 4772 27
02 4560 26 4773 27
02 4561 26 4774 27
02 4562 26 4775 27
02 4563 26 4776 27
02 4564 26 4777 27
02 4565 26 4778 27
02 4566 26 4779 27
02 4567 26 4780 27
02 4568 26 4781 27
02 4569 26 4782 27
02 4570 26 4783 27
02 4571 26 4784 27
02 4572 26 4785 27
02 4573 26 4786 27
02 4574 26 4787 27
02 4575 26 4788 27
02 4576 26 4789 27
02 4577 26 4790 27
02 4578 26 4791 27
02 4579 26 4792 27
02 4580 26 4793 27
02 4581 26 4794 27
02 4582 26 4795 27
02 4583 26 4796 27
02 4584 26 4797 27
02 4585 26 4798 27
02 4586 26 4799 27
02 4587 26 4800 27
02 4588 26 4801 27
02 4589 26 4802 27
02 4590 26 4803 27
02 4591 26 4804 27
02 4592 26 4805 27
02 4593 26 4806 27
02 4594 26 4807 27
02 4595 26 4808 27
02 4595 26 4809 27
02 4596 26 4810 27
02 4597 26 4811 27
02 4598 26 4812 27
02 4599 26 4813 27
02 4600 26 4814 27
02 4600 26 4815 27
02 4601 26 4816 27
02 4602 26 4817 27
02 4603 26 4818 27
02 4604 26 4819 27
02 4605 26 4820 27
02 4606 26 4821 27
02 4607 26 4822 27
02 4608 26 4823 27
02 4609 26 4824 27
02 4610 26 4825 27
02 4611 26 4826 27
02 4612 26 4827 27
02 4613 26 4828 27
02 4614 26 4829 27
02 4615 26 4830 27
02 4616 26 4831 27
02 4617 26 4832 27
02 4618 26 4833 27
02 4619 26 4834 27
02 4620 26 4835 27
02 4621 26 4836 27
02 4623 26 4837 27
02 4624 26 4838 27
02 4625 26 4839 27
02 4626 26 4840 27
02 4627 26 4841 27
02 4628 26 4842 27
02 4629 26 4843 27
02 4630 26 4844 27
02 4631 26 4845 27
02 4632 26 4846 27
02 4633 26 4847 27
02 4634 26 4848 27
02 4635 26 4849 27
02 4636 26 4850 27
02 4637 26 4851 27
02 4638 26 4852 27
02 4639 26 4853 27
02 4640 26 4854 27
02 4641 26 4855 27
02 4642 26 4856 27
02 4643 26 4857 27
02 4644 26 4858 27
02 4645 26 4859 27
02 4646 26 4860 27
02 4647 26 4861 27
02 4648 26 4862 27
02 4649 26 4863 27
02 4650 26 4864 27
02 4651 26 4865 27
02 4652 26 4866 27
02 4653 26 4867 27
02 4654 26 4868 27
02 4655 26 4869 27
02 4656 26 4870 27
02 4657 26 4871 27
02 4658 26 4872 27
02 4659 26 4873 27
02 4660 26 4874 27
02 4661 26 4875 27
02 4662 26 4876 27
02 4663 26 4877 27
02 4664 26 4878 27
02 4665 26 4879 27
02 4666 26 4880 27
02 4667 26 4881 27
02 4668 26 4882 27
02 4669 26 4883 27
02 4670 26 4884 27
02 4671 26 4885 27
02 4672 26 4886 27
02 4673 26 4887 27
02 4674 26 4888 27
02 4675 26 4889 27
02 4676 26 4890 27
02 4677 26 4891 27
02 4678 26 4892 27
02 4679 26 4893 27
02 4680 26 4894 27
02 4681 26 4895 27
02 4682 26 4896 27
02 4683 26 4897 27
02 4684 26 4898 27
02 4685 26 4899 27
02 4686 26 4900 27
02 4687 26 4901 27
02 4688 26 4902 27
02 4689 26 4903 27
02 4690 26 4904 27
02 4691 26 4905 27
02 4692 26 4906 27
02 4693 26 4907 27
02 4694 26 4908 27
02 4695 26 4909 27
02 4696 26 4910 27
02 4697 26 4911 27
02 4698 26 4912 27
02 4699 26 4913 27
02 4700 26 4914 27
02 4701 26 4915 27
02 4702 26 4916 27
02 4703 26 4917 27
02 4704 26 4918 27
02 4705 26 4919 27
02 4706 26 4920 27
02 4707 26 4921 27
02 4708 26 4922 27
02 4709 26 4923 27
02 4710 26 4924 27
02 4711 26 4925 27
02 4712 26 4926 27
02 4713 27 4927 28
02 4714 27 4928 28
02 4715 27 4929 28
02 4716 27 4930 28
02 4717 27 4931 28
02 4718 27 4932 28
02 4719 27 4933 28
02 4720 27 4934 28
02 4721 27 4935 28
02 4722 27 4936 28
02 4723 27 4937 28
02 4724 27 4938 28
02 4725 27 4939 28
02 4726 27 4940 28
02 4727 27 4941 28
02 4728 27 4942 28
02 4729 27 4943 28
02 4730 27 4944 28
02 4731 27 4945 28
02 4732 27 4946 28
02 4733 27 4947 28
02 4734 27 4948 28
02 4735 27 4949 28
02 4736 27 4950 28
02 4737 27 4951 28
02 4738 27 4952 28
02 4739 27 4953 28
02 4740 27 4954 28
02 4740 27 4955 28
02 4741 27 4956 28
02 4742 27 4957 28
02 4743 27 4958 28
02 4744 27 4959 28
02 4745 27 4960 28
02 4746 27 4961 28
02 4747 27 4962 28
02 4749 27 4963 28
02 4750 27 4964 28
02 4752 27 4965 28
02 4753 27 4966 28
02 4754 27 4967 28
02 4755 27 4968 28
02 4756 27 4969 28
02 4757 27 4970 28
02 4758 27 4971 28
02 4759 27 4972 28
02 4760 27 4973 28
02 4761 27 4974 28
02 4762 27 4975 28
02 4763 27 4976 28
02 4764 27 4977 28
02 4765 27 4978 28
02 4766 27 4979 28
02 4767 27 4980 28
02 4767 27 4981 28
02 4768 27 4982 28
02 4769 27 4983 28
02 4770 27 4984 28
02 4771 27 4985 28
02 4772 27 4986 28
02 4773 27 4987 28
02 4774 27 4988 28
02 4775 27 4989 28
02 4776 27 4990 28
02 4777 27 4991 28
02 4778 27 4992 28
02 4779 27 4993 28
02 4780 27 4994 28
02 4781 27 4995 28
02 4782 27 4996 28
02 4783 27 4997 28
02 4784 27 4998 28
02 4785 27 4999 28
02 4786 27 5000 28
02 4787 27 5001 28
02 4788 27 5002 28
02 4789 27 5003 28
02 4790 27 5004 28
02 4791 27 5005 28
02 4792 27 5006 28
02 4793 27 5007 28
02 4794 27 5008 28
02 4795 27 5009 28
02 4796 27 5010 28
02 4797 27 5011 28
02 4798 27 5012 28
02 4799 27 5013 28
02 4800 27 5014 28
02 4801 27 5015 28
02 4802 27 5016 28
02 4803 27 5017 28
02 4804 27 5018 28
02 4805 27 5019 28
02 4806 27 5020 28
02 4807 27 5021 28
02 4808 27 5022 28
02 4809 27 5023 28
02 4810 27 5024 28
02 4811 27 5025 28
02 4812 27 5026 28
02 4813 27 5027 28
02 4814 27 5028 28
02 4815 27 5029 28
02 4816 27 5030 28
02 4817 27 5031 28
02 4818 27 5032 28
02 4819 27 5033 28
02 4820 27 5034 28
02 4821 27 5035 28
02 4822 27 5036 28
02 4823 27 5037 28
02 4824 27 5038 28
02 4825 27 5039 28
02 4826 27 5040 28
02 4827 27 5041 28
02 4828 27 5042 28
02 4829 27 5043 28
02 4830 27 5044 28
02 4831 27 5045 28
02 4831 27 5054 28
02 4832 27 5046 28
02 4833 27 5047 28
02 4834 27 5048 28
02 4835 27 5049 28
02 4836 27 5050 28
02 4837 27 5051 28
02 4838 27 5052 28
02 4839 27 5053 28
02 4840 27 5055 28
02 4841 27 5056 28
02 4842 27 5057 28
02 4843 27 5058 28
02 4844 27 5059 28
02 4845 27 5060 28
02 4846 27 5061 28
02 4847 27 5062 28
02 4848 27 5063 28
02 4849 27 5064 28
02 4850 27 5065 28
02 4851 27 5066 28
02 4852 27 5067 28
02 4853 27 5068 28
02 4854 27 5069 28
02 4855 27 5070 28
02 4856 27 5071 28
02 4857 27 5072 28
02 4858 27 5073 28
02 4859 27 5074 28
02 4860 27 5075 28
02 4861 27 5076 28
02 4862 27 5077 28
02 4863 27 5078 28
02 4864 27 5079 28
02 4865 27 5080 28
02 4866 27 5081 28
02 4867 27 5082 28
02 4868 27 5083 28
02 4869 27 5084 28
02 4870 27 5085 28
02 4871 27 5086 28
02 4872 27 5087 28
02 4873 27 5088 28
02 4874 27 5089 28
02 4875 27 5090 28
02 4876 27 5091 28
02 4877 27 5092 28
02 4878 27 5093 28
02 4879 27 5094 28
02 4880 27 5095 28
02 4881 27 5096 28
02 4882 27 5097 28
02 4883 27 5098 28
02 4884 27 5099 28
02 4885 27 5100 28
02 4886 27 5101 28
02 4887 27 5102 28
02 4888 27 5103 28
02 4889 27 5104 28
02 4890 27 5105 28
02 4891 27 5106 28
02 4892 27 5107 28
02 4893 27 5108 28
02 4894 27 5109 28
02 4895 27 5110 28
02 4896 27 5111 28
02 4897 27 5112 28
02 4898 27 5113 28
02 4899 27 5114 28
02 4900 27 5115 28
02 4901 27 5116 28
02 4902 27 5117 28
02 4903 27 5118 28
02 4904 27 5119 28
02 4905 27 5120 28
02 4906 27 5121 28
02 4907 27 5122 28
02 4908 27 5123 28
02 4909 27 5124 28
02 4910 27 5125 28
02 4911 27 5126 28
02 4912 27 5128 28
02 4912 27 5129 28
02 4913 27 5127 28
02 4914 27 5130 28
02 4915 27 5131 28
02 4916 27 5132 28
02 4917 27 5133 28
02 4918 27 5134 28
02 4919 27 5135 28
02 4920 27 5136 28
02 4921 27 5137 28
02 4922 27 5138 28
02 4923 27 5139 28
02 4924 27 5140 28
02 4925 27 5141 28
02 4926 27 5142 28
02 4927 28 5143 29
02 4928 28 5144 29
02 4930 28 5145 29
02 4931 28 5146 29
02 4932 28 5147 29
02 4933 28 5148 29
02 4934 28 5149 29
02 4935 28 5150 29
02 4936 28 5151 29
02 4937 28 5152 29
02 4938 28 5153 29
02 4939 28 5154 29
02 4940 28 5155 29
02 4941 28 5156 29
02 4942 28 5157 29
02 4943 28 5158 29
02 4944 28 5159 29
02 4945 28 5160 29
02 4946 28 5161 29
02 4947 28 5162 29
02 4948 28 5163 29
02 4949 28 5164 29
02 4950 28 5165 29
02 4951 28 5166 29
02 4952 28 5167 29
02 4953 28 5168 29
02 4954 28 5169 29
02 4955 28 5170 29
02 4956 28 5171 29
02 4956 28 5172 29
02 4957 28 5173 29
02 4958 28 5174 29
02 4959 28 5175 29
02 4960 28 5176 29
02 4961 28 5177 29
02 4962 28 5178 29
02 4963 28 5179 29
02 4964 28 5180 29
02 4965 28 5181 29
02 4966 28 5182 29
02 4967 28 5183 29
02 4968 28 5184 29
02 4969 28 5185 29
02 4970 28 5186 29
02 4971 28 5187 29
02 4972 28 5188 29
02 4973 28 5189 29
02 4973 28 5195 29
02 4974 28 5190 29
02 4975 28 5191 29
02 4976 28 5192 29
02 4977 28 5193 29
02 4977 28 5196 29
02 4978 28 5194 29
02 4979 28 5197 29
02 4980 28 5198 29
02 4981 28 5199 29
02 4982 28 5200 29
02 4983 28 5201 29
02 4984 28 5202 29
02 4985 28 5203 29
02 4986 28 5204 29
02 4987 28 5205 29
02 4988 28 5206 29
02 4989 28 5207 29
02 4990 28 5208 29
02 4990 28 5209 29
02 4991 28 5210 29
02 4992 28 5211 29
02 4993 28 5212 29
02 4994 28 5213 29
